CellNum	LandUse	SoilClass
2740	Scrub	Inceptisols
2741	Scrub	Inceptisols
2742	Scrub	Inceptisols
2743	Scrub	Inceptisols
2744	Scrub	Alfisols 1
2745	Scrub	Alfisols 1
2746	Urban	Alfisols 1
2747	Scrub	Alfisols 1
2748	Scrub	Alfisols 1
2749	Scrub	Alfisols 1
2750	Scrub	Alfisols 1
2751	Forest	Alfisols 1
2752	Forest	Alfisols 1
2753	Forest	Alfisols 1
2754	Forest	Alfisols 1
2755	Forest	Alfisols 1
2756	Forest	Alfisols 1
2757	Forest	Alfisols 1
2758	Forest	Alfisols 1
2759	Forest	Alfisols 1
2760	Vegetable	Entisols
2761	Vegetable	Alfisols 1
2762	Scrub	Entisols
2763	PaddyK	Entisols
2764	PaddyK	Alfisols 1
2765	PaddyK	Entisols
2766	PaddyK	Entisols
2767	Scrub	Alfisols 1
2768	Scrub	Alfisols 1
2769	Scrub	Alfisols 1
2770	Fruit	Alfisols 1
2771	Scrub	Inceptisols
2772	Scrub	Inceptisols
2773	Scrub	Inceptisols
2774	Scrub	Inceptisols
2775	Scrub	Inceptisols
2776	Scrub	Inceptisols
2777	Scrub	Inceptisols
2778	Scrub	Inceptisols
2779	Vegetable	Inceptisols
2780	Vegetable	Inceptisols
2781	Vegetable	Inceptisols
2782	Vegetable	Inceptisols
2783	Vegetable	Inceptisols
2784	Vegetable	Inceptisols
2785	Vegetable	Inceptisols
2786	Vegetable	Alfisols 1
2787	Scrub	Alfisols 1
2788	Scrub	Alfisols 1
2789	Scrub	Alfisols 1
2790	Scrub	Alfisols 1
2791	Scrub	Alfisols 1
2792	Scrub	Alfisols 1
2793	Scrub	Alfisols 1
2794	Scrub	Alfisols 1
2795	Scrub	Inceptisols
2796	Scrub	Inceptisols
2797	Scrub	Alfisols 1
2798	Scrub	Alfisols 1
2799	Scrub	Alfisols 2
2800	Scrub	Alfisols 2
2801	Scrub	Alfisols 1
2802	Scrub	Alfisols 1
2803	Scrub	Alfisols 1
2804	Scrub	Alfisols 1
2805	Scrub	Entisols
2806	Scrub	Entisols
2807	Scrub	Entisols
2808	PaddyK	Entisols
2809	PaddyK	Entisols
2810	PaddyK	Entisols
2811	PaddyK	Alfisols 1
2812	PaddyK	Alfisols 1
2813	PaddyK	Alfisols 1
2814	Urban	Inceptisols
2815	Scrub	Inceptisols
2816	Scrub	Inceptisols
2817	Scrub	Inceptisols
2818	Scrub	Inceptisols
2819	Scrub	Inceptisols
2820	Scrub	Alfisols 1
2821	Scrub	Alfisols 1
2822	Scrub	Alfisols 1
2823	Scrub	Alfisols 1
2824	Scrub	Alfisols 1
2825	Scrub	Alfisols 1
2826	Forest	Alfisols 1
2827	Forest	Alfisols 1
2828	Forest	Alfisols 1
2829	Forest	Alfisols 1
2830	Forest	Alfisols 1
2831	Forest	Alfisols 1
2832	Forest	Inceptisols
2833	Forest	Inceptisols
2834	Forest	Inceptisols
2835	Forest	Alfisols 1
2836	Vegetable	Alfisols 1
2837	Vegetable	Entisols
2838	Scrub	Entisols
2839	PaddyK	Entisols
2840	PaddyR	Entisols
2841	PaddyK	Entisols
2842	PaddyK	Entisols
2843	Scrub	Entisols
2844	Scrub	Alfisols 1
2845	Scrub	Alfisols 1
2846	Scrub	Inceptisols
2847	Scrub	Inceptisols
2848	Scrub	Alfisols 1
2849	Scrub	Inceptisols
2850	Scrub	Inceptisols
2851	Scrub	Inceptisols
2852	Vegetable	Inceptisols
2853	Vegetable	Inceptisols
2854	Scrub	Inceptisols
2855	Scrub	Inceptisols
2856	Scrub	Inceptisols
2857	Scrub	Inceptisols
2858	Scrub	Inceptisols
2859	Scrub	Alfisols 1
2860	Scrub	Alfisols 1
2861	Scrub	Alfisols 1
2862	Vegetable	Alfisols 1
2863	Vegetable	Alfisols 1
2864	Scrub	Alfisols 1
2865	Scrub	Alfisols 1
2866	Scrub	Alfisols 1
2867	Scrub	Alfisols 1
2868	Scrub	Alfisols 1
2869	Scrub	Alfisols 1
2870	Scrub	Inceptisols
2871	Scrub	Alfisols 1
2872	Scrub	Alfisols 1
2873	Scrub	Alfisols 1
2874	Scrub	Alfisols 1
2875	Scrub	Alfisols 1
2876	Scrub	Alfisols 1
2877	Scrub	Alfisols 1
2878	Scrub	Alfisols 1
2879	Scrub	Alfisols 1
2880	Scrub	Alfisols 1
2881	Scrub	Alfisols 1
2882	Scrub	Entisols
2883	Scrub	Entisols
2884	PaddyK	Entisols
2885	PaddyK	Alfisols 1
2886	PaddyK	Alfisols 1
2887	PaddyK	Alfisols 1
2888	PaddyK	Alfisols 1
2889	Scrub	Inceptisols
2890	Scrub	Inceptisols
2891	Scrub	Inceptisols
2892	Scrub	Inceptisols
2893	Scrub	Inceptisols
2894	Scrub	Inceptisols
2895	Scrub	Inceptisols
2896	Scrub	Alfisols 1
2897	Scrub	Alfisols 1
2898	Scrub	Alfisols 1
2899	Scrub	Alfisols 1
2900	Scrub	Alfisols 1
2901	Scrub	Alfisols 1
2902	Scrub	Alfisols 1
2903	Forest	Alfisols 1
2904	Forest	Alfisols 1
2905	Forest	Alfisols 1
2906	Forest	Alfisols 1
2907	Forest	Alfisols 1
2908	Forest	Inceptisols
2909	Forest	Inceptisols
2910	Forest	Alfisols 1
2911	Forest	Alfisols 1
2912	Forest	Alfisols 1
2913	Scrub	Alfisols 1
2914	PaddyK	Entisols
2915	PaddyK	Entisols
2916	PaddyK	Alfisols 1
2917	PaddyK	Alfisols 1
2918	PaddyK	Alfisols 1
2919	Scrub	Entisols
2920	Scrub	Entisols
2921	Scrub	Entisols
2922	Scrub	Alfisols 1
2923	Scrub	Alfisols 1
2924	Scrub	Alfisols 1
2925	Scrub	Inceptisols
2926	Scrub	Inceptisols
2927	Scrub	Alfisols 1
2928	Vegetable	Inceptisols
2929	Vegetable	Inceptisols
2930	Scrub	Inceptisols
2931	Scrub	Inceptisols
2932	Vegetable	Inceptisols
2933	Vegetable	Inceptisols
2934	Scrub	Inceptisols
2935	Vegetable	Inceptisols
2936	Vegetable	Inceptisols
2937	Vegetable	Inceptisols
2938	Vegetable	Alfisols 1
2939	Vegetable	Alfisols 1
2940	Scrub	Inceptisols
2941	Scrub	Alfisols 1
2942	Scrub	Alfisols 1
2943	Scrub	Inceptisols
2944	PaddyR	Inceptisols
2945	Scrub	Alfisols 1
2946	Scrub	Alfisols 1
2947	PaddyR	Alfisols 1
2948	Vegetable	Alfisols 1
2949	Scrub	Alfisols 1
2950	Scrub	Alfisols 1
2951	Scrub	Alfisols 1
2952	Scrub	Alfisols 1
2953	Scrub	Alfisols 1
2954	Scrub	Alfisols 1
2955	Scrub	Alfisols 1
2956	Scrub	Alfisols 1
2957	Scrub	Entisols
2958	Scrub	Entisols
2959	Scrub	Entisols
2960	PaddyK	Entisols
2961	PaddyK	Alfisols 1
2962	PaddyK	Alfisols 1
2963	Scrub	Alfisols 1
2964	Scrub	Inceptisols
2965	Scrub	Inceptisols
2966	Scrub	Alfisols 1
2967	Scrub	Alfisols 1
2968	Fruit	Inceptisols
2969	Scrub	Inceptisols
2970	Scrub	Inceptisols
2971	Scrub	Inceptisols
2972	Scrub	Inceptisols
2973	Scrub	Alfisols 1
2974	Scrub	Alfisols 1
2975	Vegetable	Alfisols 1
2976	Scrub	Alfisols 1
2977	Scrub	Alfisols 1
2978	Scrub	Alfisols 1
2979	Scrub	Alfisols 1
2980	Forest	Alfisols 1
2981	Forest	Inceptisols
2982	Forest	Alfisols 1
2983	Forest	Alfisols 1
2984	Forest	Alfisols 1
2985	Forest	Alfisols 1
2986	Forest	Alfisols 1
2987	Forest	Alfisols 1
2988	Forest	Alfisols 1
2989	PaddyK	Alfisols 1
2990	PaddyK	Entisols
2991	Tank	Entisols
2992	Tank	Alfisols 1
2993	Tank	Alfisols 1
2994	PaddyK	Alfisols 1
2995	Scrub	Alfisols 1
2996	Scrub	Alfisols 1
2997	Scrub	Alfisols 1
2998	Scrub	Alfisols 1
2999	Scrub	Alfisols 1
3000	Scrub	Alfisols 1
3001	Scrub	Alfisols 1
3002	Scrub	Alfisols 1
3003	Scrub	Alfisols 1
3004	Vegetable	Alfisols 1
3005	Vegetable	Alfisols 1
3006	Vegetable	Alfisols 1
3007	Vegetable	Inceptisols
3008	Vegetable	Inceptisols
3009	Vegetable	Inceptisols
3010	Scrub	Inceptisols
3011	Vegetable	Inceptisols
3012	Vegetable	Inceptisols
3013	Vegetable	Inceptisols
3014	Scrub	Alfisols 1
3015	Scrub	Alfisols 1
3016	Scrub	Alfisols 1
3017	PaddyR	Alfisols 1
3018	Scrub	Inceptisols
3019	Scrub	Alfisols 1
3020	PaddyR	Alfisols 1
3021	Scrub	Alfisols 1
3022	PaddyR	Alfisols 1
3023	Scrub	Alfisols 1
3024	Scrub	Alfisols 1
3025	Scrub	Alfisols 1
3026	Scrub	Alfisols 1
3027	Scrub	Alfisols 1
3028	Scrub	Alfisols 1
3029	Scrub	Alfisols 1
3030	Scrub	Alfisols 1
3031	Scrub	Alfisols 1
3032	Scrub	Alfisols 1
3033	PaddyR	Entisols
3034	Scrub	Entisols
3035	Scrub	Entisols
3036	PaddyK	Entisols
3037	PaddyK	Alfisols 1
3038	Scrub	Alfisols 1
3039	Scrub	Alfisols 1
3040	Scrub	Alfisols 1
3041	Scrub	Alfisols 1
3042	Vegetable	Alfisols 1
3043	Vegetable	Alfisols 1
3044	Scrub	Inceptisols
3045	Scrub	Alfisols 1
3046	Vegetable	Inceptisols
3047	Vegetable	Inceptisols
3048	Scrub	Inceptisols
3049	Scrub	Alfisols 1
3050	Scrub	Alfisols 1
3051	Scrub	Alfisols 1
3052	Scrub	Alfisols 1
3053	Scrub	Alfisols 1
3054	Scrub	Alfisols 1
3055	Scrub	Alfisols 1
3056	Forest	Alfisols 1
3057	Forest	Inceptisols
3058	Forest	Inceptisols
3059	Forest	Alfisols 1
3060	Forest	Inceptisols
3061	Forest	Inceptisols
3062	Forest	Alfisols 1
3063	Forest	Alfisols 1
3064	Forest	Alfisols 1
3065	PaddyK	Entisols
3066	PaddyK	Entisols
3067	Tank	Entisols
3068	Tank	Alfisols 1
3069	Tank	Alfisols 1
3070	Scrub	Alfisols 1
3071	Scrub	Alfisols 1
3072	Scrub	Alfisols 1
3073	Scrub	Alfisols 1
3074	Scrub	Alfisols 1
3075	Scrub	Alfisols 1
3076	Scrub	Alfisols 1
3077	Scrub	Alfisols 1
3078	Scrub	Inceptisols
3079	Scrub	Inceptisols
3080	Scrub	Alfisols 1
3081	Vegetable	Inceptisols
3082	Vegetable	Inceptisols
3083	Vegetable	Alfisols 1
3084	Vegetable	Inceptisols
3085	Vegetable	Inceptisols
3086	Scrub	Inceptisols
3087	Fruit	Alfisols 1
3088	Scrub	Alfisols 1
3089	Scrub	Alfisols 1
3090	Scrub	Alfisols 1
3091	Scrub	Alfisols 1
3092	Scrub	Alfisols 1
3093	Scrub	Alfisols 1
3094	Scrub	Inceptisols
3095	Scrub	Alfisols 1
3096	Scrub	Alfisols 1
3097	Scrub	Alfisols 1
3098	Scrub	Alfisols 1
3099	Scrub	Alfisols 1
3100	Scrub	Alfisols 1
3101	Scrub	Alfisols 1
3102	Scrub	Alfisols 1
3103	Scrub	Alfisols 1
3104	Scrub	Alfisols 1
3105	Scrub	Entisols
3106	Scrub	Alfisols 1
3107	Scrub	Alfisols 1
3108	PaddyR	Entisols
3109	Scrub	Entisols
3110	Scrub	Entisols
3111	PaddyR	Entisols
3112	PaddyR	Entisols
3113	PaddyK	Entisols
3114	PaddyK	Alfisols 1
3115	PaddyK	Alfisols 1
3116	Scrub	Alfisols 1
3117	Scrub	Alfisols 1
3118	Vegetable	Alfisols 1
3119	Vegetable	Alfisols 1
3120	Scrub	Alfisols 1
3121	Scrub	Inceptisols
3122	Scrub	Inceptisols
3123	Scrub	Alfisols 1
3124	Scrub	Alfisols 1
3125	Scrub	Alfisols 1
3126	Scrub	Entisols
3127	Vegetable	Entisols
3128	Vegetable	Alfisols 1
3129	Scrub	Alfisols 1
3130	Scrub	Alfisols 1
3131	Scrub	Alfisols 1
3132	Scrub	Alfisols 1
3133	Forest	Inceptisols
3134	Forest	Inceptisols
3135	Forest	Inceptisols
3136	Forest	Inceptisols
3137	Forest	Inceptisols
3138	Forest	Inceptisols
3139	Forest	Alfisols 1
3140	Forest	Alfisols 1
3141	PaddyK	Entisols
3142	PaddyK	Entisols
3143	Tank	Entisols
3144	Tank	Alfisols 1
3145	Tank	Alfisols 1
3146	Tank	Alfisols 1
3147	Scrub	Alfisols 1
3148	Scrub	Alfisols 1
3149	Scrub	Alfisols 1
3150	Scrub	Alfisols 1
3151	Scrub	Alfisols 1
3152	Scrub	Alfisols 1
3153	Scrub	Alfisols 1
3154	Scrub	Inceptisols
3155	Scrub	Inceptisols
3156	Scrub	Inceptisols
3157	Urban	Inceptisols
3158	Scrub	Alfisols 1
3159	Scrub	Alfisols 1
3160	Scrub	Alfisols 1
3161	Scrub	Alfisols 1
3162	Scrub	Alfisols 1
3163	Fruit	Alfisols 1
3164	Fruit	Inceptisols
3165	Scrub	Alfisols 1
3166	Scrub	Alfisols 1
3167	Scrub	Alfisols 1
3168	Scrub	Alfisols 1
3169	Scrub	Alfisols 1
3170	Scrub	Inceptisols
3171	Scrub	Alfisols 1
3172	Scrub	Alfisols 1
3173	Scrub	Alfisols 1
3174	Scrub	Alfisols 1
3175	Scrub	Alfisols 1
3176	Scrub	Alfisols 1
3177	Scrub	Entisols
3178	Scrub	Alfisols 2
3179	Scrub	Entisols
3180	Scrub	Entisols
3181	Scrub	Entisols
3182	Scrub	Entisols
3183	Scrub	Entisols
3184	Scrub	Alfisols 1
3185	Scrub	Entisols
3186	Scrub	Entisols
3187	PaddyR	Entisols
3188	PaddyK	Entisols
3189	PaddyK	Entisols
3190	PaddyK	Entisols
3191	PaddyR	Alfisols 1
3192	PaddyK	Alfisols 1
3193	Scrub	Alfisols 1
3194	Scrub	Alfisols 1
3195	Scrub	Alfisols 1
3196	Scrub	Inceptisols
3197	Scrub	Inceptisols
3198	Scrub	Alfisols 1
3199	Scrub	Alfisols 1
3200	Scrub	Alfisols 1
3201	Scrub	Alfisols 1
3202	Scrub	Entisols
3203	Scrub	Alfisols 1
3204	Vegetable	Alfisols 1
3205	Scrub	Alfisols 1
3206	Scrub	Alfisols 1
3207	Scrub	Alfisols 1
3208	Scrub	Alfisols 1
3209	Scrub	Inceptisols
3210	Forest	Inceptisols
3211	Forest	Inceptisols
3212	Forest	Inceptisols
3213	Forest	Inceptisols
3214	Forest	Inceptisols
3215	Forest	Alfisols 1
3216	Forest	Alfisols 1
3217	PaddyK	Entisols
3218	Tank	Entisols
3219	Tank	Alfisols 1
3220	Tank	Alfisols 1
3221	Tank	Alfisols 1
3222	Tank	Alfisols 1
3223	Scrub	Alfisols 1
3224	Scrub	Alfisols 1
3225	Scrub	Alfisols 1
3226	Scrub	Alfisols 1
3227	Scrub	Alfisols 1
3228	Scrub	Alfisols 1
3229	Scrub	Alfisols 1
3230	Scrub	Alfisols 1
3231	Scrub	Inceptisols
3232	Scrub	Alfisols 1
3233	Scrub	Alfisols 1
3234	Scrub	Entisols
3235	Scrub	Alfisols 1
3236	Scrub	Alfisols 1
3237	PaddyR	Inceptisols
3238	Vegetable	Inceptisols
3239	Fruit	Alfisols 1
3240	Fruit	Inceptisols
3241	Scrub	Alfisols 1
3242	Vegetable	Alfisols 1
3243	Scrub	Alfisols 1
3244	Scrub	Alfisols 1
3245	Scrub	Alfisols 1
3246	Scrub	Alfisols 1
3247	Scrub	Alfisols 1
3248	PaddyR	Alfisols 1
3249	PaddyR	Alfisols 1
3250	Scrub	Alfisols 1
3251	Scrub	Alfisols 1
3252	Scrub	Alfisols 1
3253	Scrub	Alfisols 1
3254	Scrub	Alfisols 1
3255	Scrub	Alfisols 2
3256	Scrub	Alfisols 1
3257	Scrub	Alfisols 1
3258	Scrub	Alfisols 1
3259	Scrub	Alfisols 1
3260	Scrub	Alfisols 1
3261	Scrub	Alfisols 1
3262	Scrub	Alfisols 1
3263	Scrub	Entisols
3264	Scrub	Entisols
3265	Scrub	Entisols
3266	PaddyK	Entisols
3267	PaddyK	Entisols
3268	PaddyK	Entisols
3269	PaddyK	Entisols
3270	PaddyR	Alfisols 1
3271	PaddyR	Alfisols 1
3272	PaddyR	Alfisols 1
3273	Scrub	Alfisols 1
3274	Scrub	Inceptisols
3275	Scrub	Alfisols 1
3276	Scrub	Alfisols 1
3277	Scrub	Alfisols 1
3278	Scrub	Entisols
3279	Scrub	Entisols
3280	Scrub	Alfisols 1
3281	Scrub	Alfisols 1
3282	Scrub	Alfisols 1
3283	Scrub	Alfisols 1
3284	Scrub	Alfisols 1
3285	Scrub	Alfisols 1
3286	Scrub	Alfisols 1
3287	Forest	Alfisols 1
3288	Forest	Alfisols 1
3289	Forest	Alfisols 1
3290	Forest	Inceptisols
3291	Forest	Inceptisols
3292	Forest	Alfisols 1
3293	Forest	Entisols
3294	PaddyK	Tank
3295	PaddyK	Tank
3296	PaddyK	Alfisols 1
3297	Tank	Alfisols 1
3298	Tank	Alfisols 1
3299	Scrub	Alfisols 1
3300	Scrub	Alfisols 1
3301	Scrub	Alfisols 1
3302	Scrub	Alfisols 1
3303	Scrub	Alfisols 1
3304	Scrub	Alfisols 1
3305	Scrub	Inceptisols
3306	Scrub	Inceptisols
3307	Scrub	Inceptisols
3308	Scrub	Alfisols 1
3309	Scrub	Entisols
3310	Scrub	Alfisols 1
3311	Scrub	Entisols
3312	Scrub	Alfisols 1
3313	Scrub	Alfisols 1
3314	PaddyR	Alfisols 1
3315	Vegetable	Alfisols 1
3316	Vegetable	Alfisols 1
3317	Vegetable	Inceptisols
3318	Urban	Inceptisols
3319	Urban	Inceptisols
3320	Fruit	Inceptisols
3321	Scrub	Alfisols 1
3322	Scrub	Alfisols 1
3323	Scrub	Alfisols 1
3324	Scrub	Inceptisols
3325	Scrub	Alfisols 1
3326	Scrub	Alfisols 1
3327	Scrub	Alfisols 1
3328	Scrub	Alfisols 1
3329	Scrub	Alfisols 1
3330	Scrub	Alfisols 1
3331	Scrub	Alfisols 1
3332	Scrub	Alfisols 1
3333	Scrub	Alfisols 1
3334	Scrub	Alfisols 1
3335	Scrub	Alfisols 1
3336	Scrub	Inceptisols
3337	Scrub	Alfisols 1
3338	Scrub	Alfisols 1
3339	Scrub	Alfisols 1
3340	Vegetable	Entisols
3341	PaddyK	Entisols
3342	PaddyK	Entisols
3343	PaddyK	Entisols
3344	PaddyK	Entisols
3345	PaddyK	Entisols
3346	PaddyK	Entisols
3347	PaddyK	Entisols
3348	PaddyK	Alfisols 1
3349	PaddyR	Alfisols 1
3350	PaddyR	Alfisols 1
3351	PaddyK	Alfisols 1
3352	PaddyK	Alfisols 1
3353	PaddyK	Alfisols 1
3354	Scrub	Alfisols 1
3355	Scrub	Alfisols 1
3356	Scrub	Entisols
3357	Scrub	Entisols
3358	Scrub	Alfisols 1
3359	Scrub	Alfisols 1
3360	Scrub	Alfisols 1
3361	Scrub	Alfisols 1
3362	Scrub	Alfisols 1
3363	Scrub	Alfisols 1
3364	Scrub	Alfisols 1
3365	Scrub	Alfisols 1
3366	Forest	Inceptisols
3367	Forest	Inceptisols
3368	Forest	Alfisols 1
3369	Forest	Alfisols 1
3370	Forest	Alfisols 1
3371	Forest	Entisols
3372	PaddyK	Entisols
3373	PaddyK	Tank
3374	PaddyK	Alfisols 1
3375	PaddyK	Alfisols 1
3376	Tank	Alfisols 1
3377	Scrub	Alfisols 1
3378	Scrub	Alfisols 1
3379	Scrub	Alfisols 1
3380	Scrub	Alfisols 1
3381	Scrub	Alfisols 1
3382	Scrub	Alfisols 1
3383	Scrub	Alfisols 1
3384	Scrub	Alfisols 1
3385	Scrub	Alfisols 1
3386	Scrub	Alfisols 1
3387	Scrub	Entisols
3388	Scrub	Entisols
3389	Tank	Entisols
3390	Tank	Alfisols 1
3391	Tank	Alfisols 1
3392	Scrub	Alfisols 1
3393	Scrub	Alfisols 1
3394	Vegetable	Alfisols 1
3395	Vegetable	Alfisols 1
3396	Fruit	Alfisols 1
3397	Fruit	Inceptisols
3398	Fruit	Inceptisols
3399	Scrub	Alfisols 1
3400	Scrub	Alfisols 1
3401	Scrub	Alfisols 1
3402	Scrub	Alfisols 1
3403	Scrub	Alfisols 1
3404	Scrub	Alfisols 1
3405	Scrub	Alfisols 1
3406	Scrub	Alfisols 1
3407	Scrub	Alfisols 1
3408	Scrub	Alfisols 1
3409	Scrub	Alfisols 1
3410	Scrub	Alfisols 1
3411	Scrub	Alfisols 1
3412	Scrub	Alfisols 1
3413	Scrub	Alfisols 2
3414	Scrub	Alfisols 2
3415	Scrub	Inceptisols
3416	Scrub	Alfisols 1
3417	Scrub	Entisols
3418	Scrub	Alfisols 2
3419	PaddyK	Alfisols 2
3420	PaddyK	Alfisols 2
3421	PaddyR	Entisols
3422	PaddyK	Entisols
3423	PaddyK	Entisols
3424	PaddyK	Entisols
3425	PaddyK	Entisols
3426	PaddyK	Entisols
3427	PaddyK	Entisols
3428	PaddyR	Entisols
3429	PaddyK	Entisols
3430	PaddyR	Alfisols 1
3431	PaddyK	Alfisols 1
3432	PaddyK	Alfisols 1
3433	Scrub	Alfisols 1
3434	Scrub	Entisols
3435	Scrub	Entisols
3436	Scrub	Alfisols 1
3437	Scrub	Alfisols 1
3438	Scrub	Alfisols 1
3439	Scrub	Alfisols 1
3440	Scrub	Alfisols 1
3441	Scrub	Alfisols 1
3442	Scrub	Alfisols 1
3443	Scrub	Alfisols 1
3444	Scrub	Inceptisols
3445	Scrub	Inceptisols
3446	Forest	Inceptisols
3447	Forest	Inceptisols
3448	Forest	Inceptisols
3449	Forest	Entisols
3450	Forest	Alfisols 1
3451	PaddyK	Alfisols 1
3452	Scrub	Alfisols 1
3453	Scrub	Alfisols 1
3454	Scrub	Alfisols 1
3455	Scrub	Alfisols 1
3456	Scrub	Alfisols 1
3457	Scrub	Alfisols 1
3458	Scrub	Alfisols 1
3459	Scrub	Alfisols 1
3460	Scrub	Alfisols 1
3461	Scrub	Alfisols 1
3462	Scrub	Alfisols 1
3463	Scrub	Alfisols 1
3464	Scrub	Alfisols 1
3465	PaddyR	Alfisols 1
3466	Scrub	Tank
3467	Scrub	Entisols
3468	PaddyR	Alfisols 1
3469	Tank	Alfisols 1
3470	Tank	Alfisols 1
3471	Scrub	Alfisols 1
3472	Scrub	Alfisols 1
3473	Vegetable	Alfisols 1
3474	Vegetable	Alfisols 1
3475	Vegetable	Alfisols 1
3476	Fruit	Inceptisols
3477	Fruit	Alfisols 1
3478	Scrub	Alfisols 1
3479	Scrub	Alfisols 1
3480	Scrub	Alfisols 1
3481	Scrub	Alfisols 1
3482	Scrub	Alfisols 1
3483	Scrub	Alfisols 1
3484	Scrub	Alfisols 1
3485	Scrub	Alfisols 1
3486	Scrub	Alfisols 1
3487	Scrub	Alfisols 1
3488	Scrub	Alfisols 1
3489	Scrub	Entisols
3490	Scrub	Alfisols 2
3491	Scrub	Tank
3492	Scrub	Entisols
3493	Scrub	Alfisols 2
3494	Scrub	Alfisols 2
3495	Scrub	Alfisols 2
3496	Scrub	Alfisols 2
3497	Scrub	Alfisols 2
3498	PaddyK	Alfisols 2
3499	Scrub	Alfisols 2
3500	PaddyK	Entisols
3501	PaddyR	Entisols
3502	PaddyK	Entisols
3503	PaddyK	Entisols
3504	PaddyK	Entisols
3505	PaddyR	Entisols
3506	PaddyK	Entisols
3507	PaddyK	Entisols
3508	PaddyK	Entisols
3509	PaddyR	Entisols
3510	PaddyR	Alfisols 1
3511	PaddyK	Entisols
3512	Scrub	Entisols
3513	PaddyK	Entisols
3514	PaddyR	Alfisols 1
3515	PaddyK	Alfisols 1
3516	PaddyR	Alfisols 1
3517	Scrub	Alfisols 1
3518	Scrub	Alfisols 1
3519	Scrub	Alfisols 1
3520	Scrub	Alfisols 1
3521	Scrub	Alfisols 1
3522	Scrub	Alfisols 1
3523	Scrub	Alfisols 1
3524	Forest	Inceptisols
3525	Forest	Inceptisols
3526	Forest	Inceptisols
3527	Forest	Entisols
3528	Forest	Alfisols 1
3529	PaddyK	Alfisols 1
3530	Scrub	Alfisols 1
3531	Scrub	Alfisols 1
3532	Scrub	Alfisols 1
3533	Scrub	Alfisols 1
3534	Scrub	Alfisols 1
3535	Scrub	Alfisols 1
3536	Scrub	Alfisols 1
3537	Scrub	Alfisols 1
3538	Scrub	Alfisols 1
3539	Scrub	Alfisols 1
3540	Scrub	Alfisols 1
3541	PaddyR	Alfisols 1
3542	Scrub	Alfisols 1
3543	Scrub	Entisols
3544	Scrub	Entisols
3545	PaddyR	Entisols
3546	PaddyR	Alfisols 1
3547	Scrub	Alfisols 1
3548	Scrub	Alfisols 1
3549	Scrub	Alfisols 1
3550	Scrub	Alfisols 1
3551	Vegetable	Alfisols 1
3552	Vegetable	Alfisols 1
3553	Vegetable	Alfisols 1
3554	Vegetable	Alfisols 1
3555	Vegetable	Alfisols 1
3556	Scrub	Alfisols 1
3557	Scrub	Inceptisols
3558	Scrub	Alfisols 1
3559	Scrub	Alfisols 1
3560	Scrub	Alfisols 1
3561	Scrub	Inceptisols
3562	Scrub	Inceptisols
3563	Scrub	Inceptisols
3564	Scrub	Inceptisols
3565	Scrub	Inceptisols
3566	Scrub	Inceptisols
3567	Scrub	Alfisols 2
3568	Scrub	Tank
3569	Scrub	Tank
3570	Scrub	Entisols
3571	Scrub	Alfisols 2
3572	Scrub	Alfisols 2
3573	Scrub	Alfisols 2
3574	Scrub	Alfisols 2
3575	Scrub	Alfisols 2
3576	Scrub	Alfisols 2
3577	Scrub	Alfisols 2
3578	Scrub	Alfisols 2
3579	Scrub	Entisols
3580	PaddyR	Entisols
3581	PaddyK	Entisols
3582	PaddyK	Entisols
3583	PaddyR	Entisols
3584	PaddyK	Entisols
3585	PaddyK	Entisols
3586	PaddyR	Entisols
3587	PaddyR	Entisols
3588	PaddyK	Entisols
3589	PaddyK	Entisols
3590	PaddyR	Entisols
3591	PaddyK	Entisols
3592	PaddyK	Alfisols 1
3593	PaddyK	Alfisols 1
3594	Scrub	Alfisols 1
3595	PaddyR	Alfisols 1
3596	Scrub	Alfisols 1
3597	Scrub	Alfisols 1
3598	Scrub	Alfisols 1
3599	Scrub	Alfisols 1
3600	Scrub	Alfisols 1
3601	Scrub	Inceptisols
3602	Scrub	Inceptisols
3603	Forest	Alfisols 1
3604	Forest	Entisols
3605	Forest	Alfisols 1
3606	PaddyK	Alfisols 1
3607	PaddyK	Alfisols 1
3608	Scrub	Alfisols 1
3609	Scrub	Alfisols 1
3610	Vegetable	Alfisols 1
3611	Scrub	Alfisols 1
3612	Scrub	Alfisols 1
3613	Scrub	Alfisols 1
3614	Scrub	Alfisols 1
3615	Scrub	Alfisols 1
3616	Scrub	Alfisols 1
3617	Scrub	Alfisols 1
3618	Scrub	Alfisols 1
3619	Scrub	Alfisols 1
3620	Scrub	Alfisols 1
3621	PaddyR	Entisols
3622	PaddyR	Alfisols 1
3623	PaddyR	Alfisols 1
3624	PaddyR	Alfisols 1
3625	Scrub	Alfisols 1
3626	Fruit	Alfisols 1
3627	Scrub	Alfisols 1
3628	Scrub	Alfisols 1
3629	Scrub	Alfisols 1
3630	Scrub	Alfisols 1
3631	Scrub	Inceptisols
3632	Vegetable	Alfisols 1
3633	Scrub	Alfisols 1
3634	Scrub	Alfisols 1
3635	Scrub	Inceptisols
3636	Scrub	Inceptisols
3637	Scrub	Inceptisols
3638	Scrub	Alfisols 1
3639	Scrub	Alfisols 1
3640	Scrub	Inceptisols
3641	Scrub	Inceptisols
3642	Scrub	Inceptisols
3643	Vegetable	Alfisols 2
3644	Scrub	Alfisols 2
3645	Scrub	Alfisols 2
